Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,country,GDP_per_capita,food_supply,_merge,GDP_per_capita_clean,gdp_group
CENTRAL AFRICAN REPUBLIC,Potatoes,2011-01-01,1342,22.87,25.23,11574,CENTRAL AFRICAN REPUBLIC,1160,2150.0,both,1160.0,Low GDP
CENTRAL AFRICAN REPUBLIC,"Rice, paddy",2011-01-01,1342,22.87,25.23,16000,CENTRAL AFRICAN REPUBLIC,1160,2150.0,both,1160.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Sorghum,2011-01-01,1342,22.87,25.23,11707,CENTRAL AFRICAN REPUBLIC,1160,2150.0,both,1160.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Yams,2011-01-01,1342,22.87,25.23,78326,CENTRAL AFRICAN REPUBLIC,1160,2150.0,both,1160.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Cassava,2012-01-01,1342,22.87,25.28,28132,CENTRAL AFRICAN REPUBLIC,1210,2120.0,both,1210.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Maize,2012-01-01,1342,22.87,25.28,17505,CENTRAL AFRICAN REPUBLIC,1210,2120.0,both,1210.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Plantains and others,2012-01-01,1342,22.87,25.28,28333,CENTRAL AFRICAN REPUBLIC,1210,2120.0,both,1210.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Potatoes,2012-01-01,1342,22.87,25.28,11818,CENTRAL AFRICAN REPUBLIC,1210,2120.0,both,1210.0,Low GDP
CENTRAL AFRICAN REPUBLIC,"Rice, paddy",2012-01-01,1342,22.87,25.28,30000,CENTRAL AFRICAN REPUBLIC,1210,2120.0,both,1210.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Sorghum,2012-01-01,1342,22.87,25.28,11707,CENTRAL AFRICAN REPUBLIC,1210,2120.0,both,1210.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Yams,2012-01-01,1342,22.87,25.28,79310,CENTRAL AFRICAN REPUBLIC,1210,2120.0,both,1210.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Cassava,2013-01-01,1342,22.87,25.69,28375,CENTRAL AFRICAN REPUBLIC,763,1880.0,both,763.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Maize,2013-01-01,1342,22.87,25.69,12446,CENTRAL AFRICAN REPUBLIC,763,1880.0,both,763.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Plantains and others,2013-01-01,1342,22.87,25.69,28626,CENTRAL AFRICAN REPUBLIC,763,1880.0,both,763.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Potatoes,2013-01-01,1342,22.87,25.69,11818,CENTRAL AFRICAN REPUBLIC,763,1880.0,both,763.0,Low GDP
CENTRAL AFRICAN REPUBLIC,"Rice, paddy",2013-01-01,1342,22.87,25.69,18665,CENTRAL AFRICAN REPUBLIC,763,1880.0,both,763.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Sorghum,2013-01-01,1342,22.87,25.69,10529,CENTRAL AFRICAN REPUBLIC,763,1880.0,both,763.0,Low GDP
CENTRAL AFRICAN REPUBLIC,Yams,2013-01-01,1342,22.87,25.69,78333,CENTRAL AFRICAN REPUBLIC,763,1880.0,both,763.0,Low GDP
DENMARK,Maize,2010-01-01,703,3894.0,7.54,48105,DENMARK,50.1k,3400.0,both,50100.0,High GDP
DENMARK,Wheat,2010-01-01,703,3894.0,7.54,66264,DENMARK,50.1k,3400.0,both,50100.0,High GDP
DENMARK,Maize,2011-01-01,703,4249.48,9.31,52170,DENMARK,50.6k,3350.0,both,50600.0,High GDP
DENMARK,Wheat,2011-01-01,703,4249.48,9.31,64672,DENMARK,50.6k,3350.0,both,50600.0,High GDP
DENMARK,Maize,2012-01-01,703,5716.0,8.7,58217,DENMARK,50.5k,3330.0,both,50500.0,High GDP
DENMARK,Wheat,2012-01-01,703,5716.0,8.7,73687,DENMARK,50.5k,3330.0,both,50500.0,High GDP
DENMARK,Maize,2013-01-01,703,4118.0,8.81,59141,DENMARK,50.7k,3370.0,both,50700.0,High GDP
DENMARK,Wheat,2013-01-01,703,4118.0,8.81,72992,DENMARK,50.7k,3370.0,both,50700.0,High GDP
DENMARK,Wheat,1990-01-01,703,5650.0,9.83,74180,DENMARK,37k,3160.0,both,37000.0,High GDP
DENMARK,Wheat,1991-01-01,703,4628.0,8.62,70749,DENMARK,37.6k,3230.0,both,37600.0,High GDP
DENMARK,Potatoes,1992-01-01,703,4566.0,9.47,330083,DENMARK,38.3k,3340.0,both,38300.0,High GDP
DENMARK,Wheat,1992-01-01,703,4566.0,9.47,61510,DENMARK,38.3k,3340.0,both,38300.0,High GDP
DENMARK,Wheat,1993-01-01,703,4103.0,8.16,69791,DENMARK,38.3k,3340.0,both,38300.0,High GDP
DENMARK,Wheat,1994-01-01,703,3922.0,9.15,64948,DENMARK,40.3k,3320.0,both,40300.0,High GDP
DENMARK,Wheat,1995-01-01,703,5043.0,8.75,75633,DENMARK,41.5k,3400.0,both,41500.0,High GDP
DENMARK,Wheat,1996-01-01,703,3672.0,7.31,69864,DENMARK,42.5k,3290.0,both,42500.0,High GDP
DENMARK,Wheat,1997-01-01,703,3679.0,8.91,72057,DENMARK,43.8k,3370.0,both,43800.0,High GDP
DENMARK,Wheat,1998-01-01,703,3623.0,8.65,72476,DENMARK,44.8k,3400.0,both,44800.0,High GDP
DENMARK,Wheat,1999-01-01,703,2867.0,9.37,70074,DENMARK,46k,3330.0,both,46000.0,High GDP
DENMARK,Wheat,2000-01-01,703,3174.0,9.67,74797,DENMARK,47.7k,3310.0,both,47700.0,High GDP
DENMARK,Wheat,2001-01-01,703,3311.0,8.78,73559,DENMARK,48k,3340.0,both,48000.0,High GDP
DENMARK,Wheat,2002-01-01,703,2868.0,9.54,70345,DENMARK,48.1k,3370.0,both,48100.0,High GDP
DENMARK,Wheat,2004-01-01,703,2899.0,9.0,71406,DENMARK,49.5k,3380.0,both,49500.0,High GDP
DENMARK,Wheat,2005-01-01,703,3246.0,9.11,72328,DENMARK,50.6k,3410.0,both,50600.0,High GDP
DENMARK,Wheat,2006-01-01,703,3212.0,9.74,69964,DENMARK,52.4k,3410.0,both,52400.0,High GDP
DENMARK,Wheat,2007-01-01,703,3336.0,9.87,65610,DENMARK,52.7k,3450.0,both,52700.0,High GDP
DENMARK,Wheat,2008-01-01,703,4145.0,9.82,78638,DENMARK,52.2k,3330.0,both,52200.0,High GDP
DENMARK,Wheat,2009-01-01,703,2836.0,9.22,80373,DENMARK,49.4k,3340.0,both,49400.0,High GDP
ERITREA,Maize,1993-01-01,383,4.44,24.09,2308,ERITREA,1500,,both,1500.0,Low GDP
ERITREA,Potatoes,1993-01-01,383,4.44,24.09,82000,ERITREA,1500,,both,1500.0,Low GDP
ERITREA,Sorghum,1993-01-01,383,4.44,24.09,3197,ERITREA,1500,,both,1500.0,Low GDP
ERITREA,Wheat,1993-01-01,383,4.44,24.09,2038,ERITREA,1500,,both,1500.0,Low GDP
ERITREA,Maize,1994-01-01,383,4.44,24.13,7689,ERITREA,1820,,both,1820.0,Low GDP
ERITREA,Potatoes,1994-01-01,383,4.44,24.13,80659,ERITREA,1820,,both,1820.0,Low GDP
ERITREA,Sorghum,1994-01-01,383,4.44,24.13,9028,ERITREA,1820,,both,1820.0,Low GDP
ERITREA,Wheat,1994-01-01,383,4.44,24.13,7449,ERITREA,1820,,both,1820.0,Low GDP
ERITREA,Maize,1995-01-01,383,4.44,24.37,3366,ERITREA,1870,,both,1870.0,Low GDP
ERITREA,Potatoes,1995-01-01,383,4.44,24.37,79816,ERITREA,1870,,both,1870.0,Low GDP
ERITREA,Sorghum,1995-01-01,383,4.44,24.37,4820,ERITREA,1870,,both,1870.0,Low GDP
ERITREA,Wheat,1995-01-01,383,4.44,24.37,5124,ERITREA,1870,,both,1870.0,Low GDP
ERITREA,Maize,1996-01-01,383,4.44,24.36,3974,ERITREA,2030,,both,2030.0,Low GDP
ERITREA,Potatoes,1996-01-01,383,4.44,24.36,79592,ERITREA,2030,,both,2030.0,Low GDP
ERITREA,Sorghum,1996-01-01,383,4.44,24.36,2463,ERITREA,2030,,both,2030.0,Low GDP
ERITREA,Wheat,1996-01-01,383,4.44,24.36,3665,ERITREA,2030,,both,2030.0,Low GDP
ERITREA,Maize,1997-01-01,383,30.92,24.32,2495,ERITREA,2180,,both,2180.0,Low GDP
ERITREA,Potatoes,1997-01-01,383,30.92,24.32,80769,ERITREA,2180,,both,2180.0,Low GDP
ERITREA,Sorghum,1997-01-01,383,30.92,24.32,2850,ERITREA,2180,,both,2180.0,Low GDP
ERITREA,Wheat,1997-01-01,383,30.92,24.32,3434,ERITREA,2180,,both,2180.0,Low GDP
ERITREA,Maize,1998-01-01,383,19.61,24.78,7532,ERITREA,2200,,both,2200.0,Low GDP
ERITREA,Potatoes,1998-01-01,383,19.61,24.78,83333,ERITREA,2200,,both,2200.0,Low GDP
ERITREA,Sorghum,1998-01-01,383,19.61,24.78,11420,ERITREA,2200,,both,2200.0,Low GDP
ERITREA,Wheat,1998-01-01,383,19.61,24.78,9552,ERITREA,2200,,both,2200.0,Low GDP
ERITREA,Maize,1999-01-01,383,22.28,24.68,7920,ERITREA,2160,,both,2160.0,Low GDP
ERITREA,Potatoes,1999-01-01,383,22.28,24.68,80000,ERITREA,2160,,both,2160.0,Low GDP
ERITREA,Sorghum,1999-01-01,383,22.28,24.68,8766,ERITREA,2160,,both,2160.0,Low GDP
ERITREA,Wheat,1999-01-01,383,22.28,24.68,7700,ERITREA,2160,,both,2160.0,Low GDP
ERITREA,Maize,2000-01-01,383,24.96,24.76,2358,ERITREA,1870,,both,1870.0,Low GDP
ERITREA,Potatoes,2000-01-01,383,24.96,24.76,70012,ERITREA,1870,,both,1870.0,Low GDP
ERITREA,Sorghum,2000-01-01,383,24.96,24.76,4118,ERITREA,1870,,both,1870.0,Low GDP
ERITREA,Wheat,2000-01-01,383,24.96,24.76,5943,ERITREA,1870,,both,1870.0,Low GDP
ERITREA,Maize,2001-01-01,383,27.63,24.61,7851,ERITREA,1950,,both,1950.0,Low GDP
ERITREA,Potatoes,2001-01-01,383,27.63,24.61,58050,ERITREA,1950,,both,1950.0,Low GDP
ERITREA,Sorghum,2001-01-01,383,27.63,24.61,4750,ERITREA,1950,,both,1950.0,Low GDP
ERITREA,Wheat,2001-01-01,383,27.63,24.61,11658,ERITREA,1950,,both,1950.0,Low GDP
ERITREA,Maize,2002-01-01,383,27.63,24.86,2076,ERITREA,1910,,both,1910.0,Low GDP
ERITREA,Potatoes,2002-01-01,383,27.63,24.86,61120,ERITREA,1910,,both,1910.0,Low GDP
ERITREA,Sorghum,2002-01-01,383,27.63,24.86,1562,ERITREA,1910,,both,1910.0,Low GDP
ERITREA,Wheat,2002-01-01,383,27.63,24.86,1706,ERITREA,1910,,both,1910.0,Low GDP
ERITREA,Maize,2004-01-01,383,27.63,24.79,2409,ERITREA,1690,,both,1690.0,Low GDP
ERITREA,Potatoes,2004-01-01,383,27.63,24.79,64000,ERITREA,1690,,both,1690.0,Low GDP
ERITREA,Sorghum,2004-01-01,383,27.63,24.79,2680,ERITREA,1690,,both,1690.0,Low GDP
ERITREA,Wheat,2004-01-01,383,27.63,24.79,2980,ERITREA,1690,,both,1690.0,Low GDP
ERITREA,Maize,2005-01-01,383,27.63,24.85,4906,ERITREA,1660,,both,1660.0,Low GDP
ERITREA,Potatoes,2005-01-01,383,27.63,24.85,79311,ERITREA,1660,,both,1660.0,Low GDP
ERITREA,Sorghum,2005-01-01,383,27.63,24.85,7907,ERITREA,1660,,both,1660.0,Low GDP
ERITREA,Wheat,2005-01-01,383,27.63,24.85,11565,ERITREA,1660,,both,1660.0,Low GDP
ERITREA,Maize,2006-01-01,383,27.63,24.7,9755,ERITREA,1580,,both,1580.0,Low GDP
ERITREA,Potatoes,2006-01-01,383,27.63,24.7,78493,ERITREA,1580,,both,1580.0,Low GDP
ERITREA,Sorghum,2006-01-01,383,27.63,24.7,7928,ERITREA,1580,,both,1580.0,Low GDP
ERITREA,Wheat,2006-01-01,383,27.63,24.7,11604,ERITREA,1580,,both,1580.0,Low GDP
ERITREA,Maize,2007-01-01,383,27.63,24.7,8321,ERITREA,1550,,both,1550.0,Low GDP
ERITREA,Potatoes,2007-01-01,383,27.63,24.7,24508,ERITREA,1550,,both,1550.0,Low GDP
ERITREA,Sorghum,2007-01-01,383,27.63,24.7,10693,ERITREA,1550,,both,1550.0,Low GDP
ERITREA,Wheat,2007-01-01,383,27.63,24.7,8395,ERITREA,1550,,both,1550.0,Low GDP
ERITREA,Maize,2008-01-01,383,27.63,24.79,2123,ERITREA,1220,,both,1220.0,Low GDP
ERITREA,Potatoes,2008-01-01,383,27.63,24.79,8406,ERITREA,1220,,both,1220.0,Low GDP
ERITREA,Sorghum,2008-01-01,383,27.63,24.79,2727,ERITREA,1220,,both,1220.0,Low GDP
ERITREA,Wheat,2008-01-01,383,27.63,24.79,3307,ERITREA,1220,,both,1220.0,Low GDP
ERITREA,Maize,2009-01-01,383,27.63,25.3,8689,ERITREA,1330,,both,1330.0,Low GDP
ERITREA,Potatoes,2009-01-01,383,27.63,25.3,12000,ERITREA,1330,,both,1330.0,Low GDP
ERITREA,Sorghum,2009-01-01,383,27.63,25.3,2358,ERITREA,1330,,both,1330.0,Low GDP
ERITREA,Wheat,2009-01-01,383,27.63,25.3,10706,ERITREA,1330,,both,1330.0,Low GDP
ERITREA,Maize,2010-01-01,383,27.63,25.22,9000,ERITREA,1440,,both,1440.0,Low GDP
ERITREA,Potatoes,2010-01-01,383,27.63,25.22,15729,ERITREA,1440,,both,1440.0,Low GDP
ERITREA,Sorghum,2010-01-01,383,27.63,25.22,1320,ERITREA,1440,,both,1440.0,Low GDP
ERITREA,Wheat,2010-01-01,383,27.63,25.22,11786,ERITREA,1440,,both,1440.0,Low GDP
ERITREA,Maize,2011-01-01,383,27.63,24.78,9524,ERITREA,1780,,both,1780.0,Low GDP
ERITREA,Potatoes,2011-01-01,383,27.63,24.78,18180,ERITREA,1780,,both,1780.0,Low GDP
ERITREA,Sorghum,2011-01-01,383,27.63,24.78,1124,ERITREA,1780,,both,1780.0,Low GDP
ERITREA,Wheat,2011-01-01,383,27.63,24.78,11154,ERITREA,1780,,both,1780.0,Low GDP
ERITREA,Maize,2012-01-01,383,27.63,25.16,10476,ERITREA,1800,,both,1800.0,Low GDP
ERITREA,Potatoes,2012-01-01,383,27.63,25.16,14209,ERITREA,1800,,both,1800.0,Low GDP
ERITREA,Sorghum,2012-01-01,383,27.63,25.16,1269,ERITREA,1800,,both,1800.0,Low GDP
ERITREA,Wheat,2012-01-01,383,27.63,25.16,12692,ERITREA,1800,,both,1800.0,Low GDP
ERITREA,Maize,2013-01-01,383,27.63,25.87,10000,ERITREA,1590,,both,1590.0,Low GDP
ERITREA,Potatoes,2013-01-01,383,27.63,25.87,12819,ERITREA,1590,,both,1590.0,Low GDP
ERITREA,Sorghum,2013-01-01,383,27.63,25.87,1200,ERITREA,1590,,both,1590.0,Low GDP
ERITREA,Wheat,2013-01-01,383,27.63,25.87,12000,ERITREA,1590,,both,1590.0,Low GDP
FINLAND,Potatoes,1990-01-01,536,2001.0,6.07,214976,FINLAND,32.4k,3150.0,both,32400.0,High GDP
FINLAND,Wheat,1990-01-01,536,2001.0,6.07,34847,FINLAND,32.4k,3150.0,both,32400.0,High GDP
FINLAND,Potatoes,1991-01-01,536,1738.0,5.62,185663,FINLAND,30.3k,3110.0,both,30300.0,High GDP
FINLAND,Wheat,1991-01-01,536,1738.0,5.62,36391,FINLAND,30.3k,3110.0,both,30300.0,High GDP
FINLAND,Potatoes,1992-01-01,536,1372.0,5.8,192894,FINLAND,29.2k,3190.0,both,29200.0,High GDP
FINLAND,Wheat,1992-01-01,536,1372.0,5.8,24152,FINLAND,29.2k,3190.0,both,29200.0,High GDP
FINLAND,Potatoes,1993-01-01,536,1200.0,4.74,213516,FINLAND,28.9k,3040.0,both,28900.0,High GDP
FINLAND,Wheat,1993-01-01,536,1200.0,4.74,36212,FINLAND,28.9k,3040.0,both,28900.0,High GDP
FINLAND,Potatoes,1994-01-01,536,1247.0,4.66,198795,FINLAND,29.9k,2990.0,both,29900.0,High GDP
FINLAND,Wheat,1994-01-01,536,1247.0,4.66,37953,FINLAND,29.9k,2990.0,both,29900.0,High GDP
FINLAND,Potatoes,1995-01-01,536,1041.0,5.63,221053,FINLAND,31.1k,3030.0,both,31100.0,High GDP
FINLAND,Wheat,1995-01-01,536,1041.0,5.63,37686,FINLAND,31.1k,3030.0,both,31100.0,High GDP
FINLAND,Potatoes,1996-01-01,536,909.0,4.2,220029,FINLAND,32.2k,3020.0,both,32200.000000000004,High GDP
FINLAND,Wheat,1996-01-01,536,909.0,4.2,40827,FINLAND,32.2k,3020.0,both,32200.000000000004,High GDP
FINLAND,Potatoes,1997-01-01,536,999.0,5.36,227139,FINLAND,34.1k,3150.0,both,34100.0,High GDP
FINLAND,Wheat,1997-01-01,536,999.0,5.36,37188,FINLAND,34.1k,3150.0,both,34100.0,High GDP
FINLAND,Potatoes,1998-01-01,536,1164.0,4.71,180091,FINLAND,36k,3180.0,both,36000.0,High GDP
FINLAND,Wheat,1998-01-01,536,1164.0,4.71,28929,FINLAND,36k,3180.0,both,36000.0,High GDP
FINLAND,Potatoes,1999-01-01,536,1139.0,5.7,244923,FINLAND,37.5k,3170.0,both,37500.0,High GDP
FINLAND,Wheat,1999-01-01,536,1139.0,5.7,21589,FINLAND,37.5k,3170.0,both,37500.0,High GDP
FINLAND,Potatoes,2000-01-01,536,1147.48,6.57,243851,FINLAND,39.6k,3150.0,both,39600.0,High GDP
FINLAND,Wheat,2000-01-01,536,1147.48,6.57,36007,FINLAND,39.6k,3150.0,both,39600.0,High GDP
FINLAND,Potatoes,2001-01-01,536,1423.27,5.35,244267,FINLAND,40.6k,3170.0,both,40600.0,High GDP
FINLAND,Wheat,2001-01-01,536,1423.27,5.35,33811,FINLAND,40.6k,3170.0,both,40600.0,High GDP
FINLAND,Potatoes,2002-01-01,536,1620.36,5.54,261779,FINLAND,41.2k,3150.0,both,41200.0,High GDP
FINLAND,Wheat,2002-01-01,536,1620.36,5.54,32585,FINLAND,41.2k,3150.0,both,41200.0,High GDP
FINLAND,Potatoes,2004-01-01,536,1489.12,5.4,226886,FINLAND,43.6k,3190.0,both,43600.0,High GDP
FINLAND,Wheat,2004-01-01,536,1489.12,5.4,34738,FINLAND,43.6k,3190.0,both,43600.0,High GDP
FINLAND,Potatoes,2005-01-01,536,1431.04,5.8,256990,FINLAND,44.7k,3200.0,both,44700.0,High GDP
FINLAND,Wheat,2005-01-01,536,1431.04,5.8,37304,FINLAND,44.7k,3200.0,both,44700.0,High GDP
FINLAND,Potatoes,2006-01-01,536,1645.3,5.91,205607,FINLAND,46.3k,3240.0,both,46300.0,High GDP
FINLAND,Wheat,2006-01-01,536,1645.3,5.91,35575,FINLAND,46.3k,3240.0,both,46300.0,High GDP
FINLAND,Potatoes,2007-01-01,536,1479.45,6.23,256996,FINLAND,48.6k,3280.0,both,48600.0,High GDP
FINLAND,Wheat,2007-01-01,536,1479.45,6.23,39329,FINLAND,48.6k,3280.0,both,48600.0,High GDP
FINLAND,Potatoes,2008-01-01,536,1621.86,6.77,261221,FINLAND,48.8k,3240.0,both,48800.0,High GDP
FINLAND,Wheat,2008-01-01,536,1621.86,6.77,36408,FINLAND,48.8k,3240.0,both,48800.0,High GDP
FINLAND,Potatoes,2009-01-01,536,1693.8,5.49,286098,FINLAND,44.7k,3230.0,both,44700.0,High GDP
FINLAND,Wheat,2009-01-01,536,1693.8,5.49,41027,FINLAND,44.7k,3230.0,both,44700.0,High GDP
FINLAND,Potatoes,2010-01-01,536,1746.71,4.36,261548,FINLAND,46k,3280.0,both,46000.0,High GDP
FINLAND,Wheat,2010-01-01,536,1746.71,4.36,34299,FINLAND,46k,3280.0,both,46000.0,High GDP
FINLAND,Potatoes,2011-01-01,536,1707.54,6.38,275943,FINLAND,46.9k,3310.0,both,46900.0,High GDP
FINLAND,Wheat,2011-01-01,536,1707.54,6.38,38469,FINLAND,46.9k,3310.0,both,46900.0,High GDP
FINLAND,Potatoes,2012-01-01,536,1545.25,5.12,236522,FINLAND,46k,3320.0,both,46000.0,High GDP
FINLAND,Wheat,2012-01-01,536,1545.25,5.12,39028,FINLAND,46k,3320.0,both,46000.0,High GDP
FINLAND,Potatoes,2013-01-01,536,1475.39,6.17,281312,FINLAND,45.4k,3370.0,both,45400.0,High GDP
FINLAND,Wheat,2013-01-01,536,1475.39,6.17,38215,FINLAND,45.4k,3370.0,both,45400.0,High GDP
GERMANY,Maize,1990-01-01,700,31289.0,10.71,67762,GERMANY,34.2k,3260.0,both,34200.0,High GDP
GERMANY,Maize,1990-01-01,700,31289.0,10.08,67762,GERMANY,34.2k,3260.0,both,34200.0,High GDP
GERMANY,Maize,1990-01-01,700,31289.0,5.92,67762,GERMANY,34.2k,3260.0,both,34200.0,High GDP
GERMANY,Potatoes,1990-01-01,700,31289.0,10.71,257764,GERMANY,34.2k,3260.0,both,34200.0,High GDP
GERMANY,Potatoes,1990-01-01,700,31289.0,10.08,257764,GERMANY,34.2k,3260.0,both,34200.0,High GDP
GERMANY,Potatoes,1990-01-01,700,31289.0,5.92,257764,GERMANY,34.2k,3260.0,both,34200.0,High GDP
GERMANY,Soybeans,1990-01-01,700,31289.0,10.71,19792,GERMANY,34.2k,3260.0,both,34200.0,High GDP
GERMANY,Soybeans,1990-01-01,700,31289.0,10.08,19792,GERMANY,34.2k,3260.0,both,34200.0,High GDP
GERMANY,Soybeans,1990-01-01,700,31289.0,5.92,19792,GERMANY,34.2k,3260.0,both,34200.0,High GDP
GERMANY,Wheat,1990-01-01,700,31289.0,10.71,62734,GERMANY,34.2k,3260.0,both,34200.0,High GDP
GERMANY,Wheat,1990-01-01,700,31289.0,10.08,62734,GERMANY,34.2k,3260.0,both,34200.0,High GDP
GERMANY,Wheat,1990-01-01,700,31289.0,5.92,62734,GERMANY,34.2k,3260.0,both,34200.0,High GDP
GERMANY,Maize,1991-01-01,700,32006.0,9.36,68432,GERMANY,35.9k,3320.0,both,35900.0,High GDP
GERMANY,Maize,1991-01-01,700,32006.0,8.79,68432,GERMANY,35.9k,3320.0,both,35900.0,High GDP
GERMANY,Maize,1991-01-01,700,32006.0,4.93,68432,GERMANY,35.9k,3320.0,both,35900.0,High GDP
GERMANY,Potatoes,1991-01-01,700,32006.0,9.36,298464,GERMANY,35.9k,3320.0,both,35900.0,High GDP
GERMANY,Potatoes,1991-01-01,700,32006.0,8.79,298464,GERMANY,35.9k,3320.0,both,35900.0,High GDP
GERMANY,Potatoes,1991-01-01,700,32006.0,4.93,298464,GERMANY,35.9k,3320.0,both,35900.0,High GDP
GERMANY,Soybeans,1991-01-01,700,32006.0,9.36,23917,GERMANY,35.9k,3320.0,both,35900.0,High GDP
GERMANY,Soybeans,1991-01-01,700,32006.0,8.79,23917,GERMANY,35.9k,3320.0,both,35900.0,High GDP
GERMANY,Soybeans,1991-01-01,700,32006.0,4.93,23917,GERMANY,35.9k,3320.0,both,35900.0,High GDP
GERMANY,Wheat,1991-01-01,700,32006.0,9.36,67712,GERMANY,35.9k,3320.0,both,35900.0,High GDP
GERMANY,Wheat,1991-01-01,700,32006.0,8.79,67712,GERMANY,35.9k,3320.0,both,35900.0,High GDP
GERMANY,Wheat,1991-01-01,700,32006.0,4.93,67712,GERMANY,35.9k,3320.0,both,35900.0,High GDP
GERMANY,Maize,1992-01-01,700,29542.0,10.38,72348,GERMANY,36.6k,3390.0,both,36600.0,High GDP
GERMANY,Maize,1992-01-01,700,29542.0,9.84,72348,GERMANY,36.6k,3390.0,both,36600.0,High GDP
GERMANY,Maize,1992-01-01,700,29542.0,5.91,72348,GERMANY,36.6k,3390.0,both,36600.0,High GDP
GERMANY,Potatoes,1992-01-01,700,29542.0,10.38,301928,GERMANY,36.6k,3390.0,both,36600.0,High GDP
GERMANY,Potatoes,1992-01-01,700,29542.0,9.84,301928,GERMANY,36.6k,3390.0,both,36600.0,High GDP
GERMANY,Potatoes,1992-01-01,700,29542.0,5.91,301928,GERMANY,36.6k,3390.0,both,36600.0,High GDP
GERMANY,Soybeans,1992-01-01,700,29542.0,10.38,30000,GERMANY,36.6k,3390.0,both,36600.0,High GDP
GERMANY,Soybeans,1992-01-01,700,29542.0,9.84,30000,GERMANY,36.6k,3390.0,both,36600.0,High GDP
GERMANY,Soybeans,1992-01-01,700,29542.0,5.91,30000,GERMANY,36.6k,3390.0,both,36600.0,High GDP
GERMANY,Wheat,1992-01-01,700,29542.0,10.38,59811,GERMANY,36.6k,3390.0,both,36600.0,High GDP
GERMANY,Wheat,1992-01-01,700,29542.0,9.84,59811,GERMANY,36.6k,3390.0,both,36600.0,High GDP
GERMANY,Wheat,1992-01-01,700,29542.0,5.91,59811,GERMANY,36.6k,3390.0,both,36600.0,High GDP
GERMANY,Maize,1993-01-01,700,25170.0,9.34,80227,GERMANY,36.2k,3200.0,both,36200.0,High GDP
GERMANY,Maize,1993-01-01,700,25170.0,8.57,80227,GERMANY,36.2k,3200.0,both,36200.0,High GDP
GERMANY,Maize,1993-01-01,700,25170.0,5.33,80227,GERMANY,36.2k,3200.0,both,36200.0,High GDP
GERMANY,Soybeans,1993-01-01,700,25170.0,9.34,20000,GERMANY,36.2k,3200.0,both,36200.0,High GDP
GERMANY,Soybeans,1993-01-01,700,25170.0,8.57,20000,GERMANY,36.2k,3200.0,both,36200.0,High GDP
GERMANY,Soybeans,1993-01-01,700,25170.0,5.33,20000,GERMANY,36.2k,3200.0,both,36200.0,High GDP
GERMANY,Wheat,1993-01-01,700,25170.0,9.34,65841,GERMANY,36.2k,3200.0,both,36200.0,High GDP
GERMANY,Wheat,1993-01-01,700,25170.0,8.57,65841,GERMANY,36.2k,3200.0,both,36200.0,High GDP
GERMANY,Wheat,1993-01-01,700,25170.0,5.33,65841,GERMANY,36.2k,3200.0,both,36200.0,High GDP
GERMANY,Maize,1994-01-01,700,26330.0,10.43,70808,GERMANY,37.1k,3210.0,both,37100.0,High GDP
GERMANY,Maize,1994-01-01,700,26330.0,9.73,70808,GERMANY,37.1k,3210.0,both,37100.0,High GDP
GERMANY,Maize,1994-01-01,700,26330.0,6.64,70808,GERMANY,37.1k,3210.0,both,37100.0,High GDP
GERMANY,Potatoes,1994-01-01,700,26330.0,10.43,329512,GERMANY,37.1k,3210.0,both,37100.0,High GDP
GERMANY,Potatoes,1994-01-01,700,26330.0,9.73,329512,GERMANY,37.1k,3210.0,both,37100.0,High GDP
GERMANY,Potatoes,1994-01-01,700,26330.0,6.64,329512,GERMANY,37.1k,3210.0,both,37100.0,High GDP
GERMANY,Soybeans,1994-01-01,700,26330.0,10.43,20000,GERMANY,37.1k,3210.0,both,37100.0,High GDP
GERMANY,Soybeans,1994-01-01,700,26330.0,9.73,20000,GERMANY,37.1k,3210.0,both,37100.0,High GDP
GERMANY,Soybeans,1994-01-01,700,26330.0,6.64,20000,GERMANY,37.1k,3210.0,both,37100.0,High GDP
GERMANY,Wheat,1994-01-01,700,26330.0,10.43,67684,GERMANY,37.1k,3210.0,both,37100.0,High GDP
GERMANY,Wheat,1994-01-01,700,26330.0,9.73,67684,GERMANY,37.1k,3210.0,both,37100.0,High GDP
GERMANY,Wheat,1994-01-01,700,26330.0,6.64,67684,GERMANY,37.1k,3210.0,both,37100.0,High GDP
GERMANY,Maize,1995-01-01,700,30090.0,9.75,73664,GERMANY,37.8k,3250.0,both,37800.0,High GDP
GERMANY,Maize,1995-01-01,700,30090.0,9.16,73664,GERMANY,37.8k,3250.0,both,37800.0,High GDP
