Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,country,GDP_per_capita,food_supply,_merge,GDP_per_capita_clean
BRAZIL,Cassava,1991-01-01,1761,58349.44,25.57,126164,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Cassava,1991-01-01,1761,58349.44,24.25,126164,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Cassava,1991-01-01,1761,58349.44,25.06,126164,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Maize,1991-01-01,1761,58349.44,21.43,18084,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Maize,1991-01-01,1761,58349.44,20.13,18084,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Maize,1991-01-01,1761,58349.44,17.95,18084,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Maize,1991-01-01,1761,58349.44,17.95,18084,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Maize,1991-01-01,1761,58349.44,27.34,18084,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Maize,1991-01-01,1761,58349.44,20.13,18084,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Maize,1991-01-01,1761,58349.44,27.21,18084,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Maize,1991-01-01,1761,58349.44,19.11,18084,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Maize,1991-01-01,1761,58349.44,25.57,18084,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Maize,1991-01-01,1761,58349.44,24.25,18084,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Maize,1991-01-01,1761,58349.44,25.06,18084,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Potatoes,1991-01-01,1761,58349.44,21.43,140264,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Potatoes,1991-01-01,1761,58349.44,20.13,140264,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Potatoes,1991-01-01,1761,58349.44,17.95,140264,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Potatoes,1991-01-01,1761,58349.44,17.95,140264,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Potatoes,1991-01-01,1761,58349.44,27.34,140264,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Potatoes,1991-01-01,1761,58349.44,20.13,140264,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Potatoes,1991-01-01,1761,58349.44,27.21,140264,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Potatoes,1991-01-01,1761,58349.44,19.11,140264,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Potatoes,1991-01-01,1761,58349.44,25.57,140264,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Potatoes,1991-01-01,1761,58349.44,24.25,140264,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Potatoes,1991-01-01,1761,58349.44,25.06,140264,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,"Rice, paddy",1991-01-01,1761,58349.44,21.43,23020,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,"Rice, paddy",1991-01-01,1761,58349.44,20.13,23020,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,"Rice, paddy",1991-01-01,1761,58349.44,17.95,23020,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,"Rice, paddy",1991-01-01,1761,58349.44,17.95,23020,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,"Rice, paddy",1991-01-01,1761,58349.44,27.34,23020,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,"Rice, paddy",1991-01-01,1761,58349.44,20.13,23020,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,"Rice, paddy",1991-01-01,1761,58349.44,27.21,23020,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,"Rice, paddy",1991-01-01,1761,58349.44,19.11,23020,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,"Rice, paddy",1991-01-01,1761,58349.44,25.57,23020,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,"Rice, paddy",1991-01-01,1761,58349.44,24.25,23020,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,"Rice, paddy",1991-01-01,1761,58349.44,25.06,23020,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sorghum,1991-01-01,1761,58349.44,21.43,14834,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sorghum,1991-01-01,1761,58349.44,20.13,14834,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sorghum,1991-01-01,1761,58349.44,17.95,14834,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sorghum,1991-01-01,1761,58349.44,17.95,14834,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sorghum,1991-01-01,1761,58349.44,27.34,14834,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sorghum,1991-01-01,1761,58349.44,20.13,14834,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sorghum,1991-01-01,1761,58349.44,27.21,14834,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sorghum,1991-01-01,1761,58349.44,19.11,14834,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sorghum,1991-01-01,1761,58349.44,25.57,14834,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sorghum,1991-01-01,1761,58349.44,24.25,14834,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sorghum,1991-01-01,1761,58349.44,25.06,14834,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Soybeans,1991-01-01,1761,58349.44,21.43,15533,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Soybeans,1991-01-01,1761,58349.44,20.13,15533,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Soybeans,1991-01-01,1761,58349.44,17.95,15533,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Soybeans,1991-01-01,1761,58349.44,17.95,15533,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Soybeans,1991-01-01,1761,58349.44,27.34,15533,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Soybeans,1991-01-01,1761,58349.44,20.13,15533,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Soybeans,1991-01-01,1761,58349.44,27.21,15533,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Soybeans,1991-01-01,1761,58349.44,19.11,15533,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Soybeans,1991-01-01,1761,58349.44,25.57,15533,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Soybeans,1991-01-01,1761,58349.44,24.25,15533,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Soybeans,1991-01-01,1761,58349.44,25.06,15533,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sweet potatoes,1991-01-01,1761,58349.44,21.43,101504,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sweet potatoes,1991-01-01,1761,58349.44,20.13,101504,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sweet potatoes,1991-01-01,1761,58349.44,17.95,101504,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sweet potatoes,1991-01-01,1761,58349.44,17.95,101504,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sweet potatoes,1991-01-01,1761,58349.44,27.34,101504,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sweet potatoes,1991-01-01,1761,58349.44,20.13,101504,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sweet potatoes,1991-01-01,1761,58349.44,27.21,101504,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sweet potatoes,1991-01-01,1761,58349.44,19.11,101504,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sweet potatoes,1991-01-01,1761,58349.44,25.57,101504,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sweet potatoes,1991-01-01,1761,58349.44,24.25,101504,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Sweet potatoes,1991-01-01,1761,58349.44,25.06,101504,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Wheat,1991-01-01,1761,58349.44,21.43,14232,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Wheat,1991-01-01,1761,58349.44,20.13,14232,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Wheat,1991-01-01,1761,58349.44,17.95,14232,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Wheat,1991-01-01,1761,58349.44,17.95,14232,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Wheat,1991-01-01,1761,58349.44,27.34,14232,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Wheat,1991-01-01,1761,58349.44,20.13,14232,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Wheat,1991-01-01,1761,58349.44,27.21,14232,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Wheat,1991-01-01,1761,58349.44,19.11,14232,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Wheat,1991-01-01,1761,58349.44,25.57,14232,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Wheat,1991-01-01,1761,58349.44,24.25,14232,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Wheat,1991-01-01,1761,58349.44,25.06,14232,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Yams,1991-01-01,1761,58349.44,21.43,91353,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Yams,1991-01-01,1761,58349.44,20.13,91353,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Yams,1991-01-01,1761,58349.44,17.95,91353,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Yams,1991-01-01,1761,58349.44,17.95,91353,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Yams,1991-01-01,1761,58349.44,27.34,91353,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Yams,1991-01-01,1761,58349.44,20.13,91353,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Yams,1991-01-01,1761,58349.44,27.21,91353,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Yams,1991-01-01,1761,58349.44,19.11,91353,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Yams,1991-01-01,1761,58349.44,25.57,91353,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Yams,1991-01-01,1761,58349.44,24.25,91353,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Yams,1991-01-01,1761,58349.44,25.06,91353,BRAZIL,9970,2780.0,both,9970.0
BRAZIL,Cassava,1992-01-01,1761,67003.89,21.35,120019,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Cassava,1992-01-01,1761,67003.89,20.21,120019,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Cassava,1992-01-01,1761,67003.89,17.8,120019,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Cassava,1992-01-01,1761,67003.89,17.8,120019,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Cassava,1992-01-01,1761,67003.89,27.58,120019,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Cassava,1992-01-01,1761,67003.89,20.21,120019,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Cassava,1992-01-01,1761,67003.89,27.42,120019,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Cassava,1992-01-01,1761,67003.89,18.72,120019,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Cassava,1992-01-01,1761,67003.89,25.61,120019,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Cassava,1992-01-01,1761,67003.89,24.24,120019,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Cassava,1992-01-01,1761,67003.89,24.97,120019,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Maize,1992-01-01,1761,67003.89,21.35,22828,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Maize,1992-01-01,1761,67003.89,20.21,22828,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Maize,1992-01-01,1761,67003.89,17.8,22828,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Maize,1992-01-01,1761,67003.89,17.8,22828,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Maize,1992-01-01,1761,67003.89,27.58,22828,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Maize,1992-01-01,1761,67003.89,20.21,22828,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Maize,1992-01-01,1761,67003.89,27.42,22828,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Maize,1992-01-01,1761,67003.89,18.72,22828,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Maize,1992-01-01,1761,67003.89,25.61,22828,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Maize,1992-01-01,1761,67003.89,24.24,22828,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Maize,1992-01-01,1761,67003.89,24.97,22828,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Potatoes,1992-01-01,1761,67003.89,21.35,140432,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Potatoes,1992-01-01,1761,67003.89,20.21,140432,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Potatoes,1992-01-01,1761,67003.89,17.8,140432,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Potatoes,1992-01-01,1761,67003.89,17.8,140432,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Potatoes,1992-01-01,1761,67003.89,27.58,140432,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Potatoes,1992-01-01,1761,67003.89,20.21,140432,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Potatoes,1992-01-01,1761,67003.89,27.42,140432,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Potatoes,1992-01-01,1761,67003.89,18.72,140432,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Potatoes,1992-01-01,1761,67003.89,25.61,140432,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Potatoes,1992-01-01,1761,67003.89,24.24,140432,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Potatoes,1992-01-01,1761,67003.89,24.97,140432,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,"Rice, paddy",1992-01-01,1761,67003.89,21.35,21349,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,"Rice, paddy",1992-01-01,1761,67003.89,20.21,21349,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,"Rice, paddy",1992-01-01,1761,67003.89,17.8,21349,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,"Rice, paddy",1992-01-01,1761,67003.89,17.8,21349,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,"Rice, paddy",1992-01-01,1761,67003.89,27.58,21349,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,"Rice, paddy",1992-01-01,1761,67003.89,20.21,21349,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,"Rice, paddy",1992-01-01,1761,67003.89,27.42,21349,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,"Rice, paddy",1992-01-01,1761,67003.89,18.72,21349,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,"Rice, paddy",1992-01-01,1761,67003.89,25.61,21349,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,"Rice, paddy",1992-01-01,1761,67003.89,24.24,21349,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,"Rice, paddy",1992-01-01,1761,67003.89,24.97,21349,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sorghum,1992-01-01,1761,67003.89,21.35,17190,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sorghum,1992-01-01,1761,67003.89,20.21,17190,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sorghum,1992-01-01,1761,67003.89,17.8,17190,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sorghum,1992-01-01,1761,67003.89,17.8,17190,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sorghum,1992-01-01,1761,67003.89,27.58,17190,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sorghum,1992-01-01,1761,67003.89,20.21,17190,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sorghum,1992-01-01,1761,67003.89,27.42,17190,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sorghum,1992-01-01,1761,67003.89,18.72,17190,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sorghum,1992-01-01,1761,67003.89,25.61,17190,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sorghum,1992-01-01,1761,67003.89,24.24,17190,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sorghum,1992-01-01,1761,67003.89,24.97,17190,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Soybeans,1992-01-01,1761,67003.89,21.35,20352,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Soybeans,1992-01-01,1761,67003.89,20.21,20352,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Soybeans,1992-01-01,1761,67003.89,17.8,20352,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Soybeans,1992-01-01,1761,67003.89,17.8,20352,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Soybeans,1992-01-01,1761,67003.89,27.58,20352,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Soybeans,1992-01-01,1761,67003.89,20.21,20352,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Soybeans,1992-01-01,1761,67003.89,27.42,20352,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Soybeans,1992-01-01,1761,67003.89,18.72,20352,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Soybeans,1992-01-01,1761,67003.89,25.61,20352,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Soybeans,1992-01-01,1761,67003.89,24.24,20352,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Soybeans,1992-01-01,1761,67003.89,24.97,20352,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sweet potatoes,1992-01-01,1761,67003.89,21.35,104452,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sweet potatoes,1992-01-01,1761,67003.89,20.21,104452,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sweet potatoes,1992-01-01,1761,67003.89,17.8,104452,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sweet potatoes,1992-01-01,1761,67003.89,17.8,104452,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sweet potatoes,1992-01-01,1761,67003.89,27.58,104452,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sweet potatoes,1992-01-01,1761,67003.89,20.21,104452,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sweet potatoes,1992-01-01,1761,67003.89,27.42,104452,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sweet potatoes,1992-01-01,1761,67003.89,18.72,104452,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sweet potatoes,1992-01-01,1761,67003.89,25.61,104452,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sweet potatoes,1992-01-01,1761,67003.89,24.24,104452,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Sweet potatoes,1992-01-01,1761,67003.89,24.97,104452,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Wheat,1992-01-01,1761,67003.89,21.35,14295,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Wheat,1992-01-01,1761,67003.89,20.21,14295,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Wheat,1992-01-01,1761,67003.89,17.8,14295,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Wheat,1992-01-01,1761,67003.89,17.8,14295,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Wheat,1992-01-01,1761,67003.89,27.58,14295,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Wheat,1992-01-01,1761,67003.89,20.21,14295,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Wheat,1992-01-01,1761,67003.89,27.42,14295,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Wheat,1992-01-01,1761,67003.89,18.72,14295,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Wheat,1992-01-01,1761,67003.89,25.61,14295,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Wheat,1992-01-01,1761,67003.89,24.24,14295,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Wheat,1992-01-01,1761,67003.89,24.97,14295,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Yams,1992-01-01,1761,67003.89,21.35,91413,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Yams,1992-01-01,1761,67003.89,20.21,91413,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Yams,1992-01-01,1761,67003.89,17.8,91413,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Yams,1992-01-01,1761,67003.89,17.8,91413,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Yams,1992-01-01,1761,67003.89,27.58,91413,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Yams,1992-01-01,1761,67003.89,20.21,91413,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Yams,1992-01-01,1761,67003.89,27.42,91413,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Yams,1992-01-01,1761,67003.89,18.72,91413,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Yams,1992-01-01,1761,67003.89,25.61,91413,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Yams,1992-01-01,1761,67003.89,24.24,91413,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Yams,1992-01-01,1761,67003.89,24.97,91413,BRAZIL,9810,2770.0,both,9810.0
BRAZIL,Cassava,1993-01-01,1761,75658.33,21.94,120628,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Cassava,1993-01-01,1761,75658.33,20.49,120628,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Cassava,1993-01-01,1761,75658.33,17.93,120628,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Cassava,1993-01-01,1761,75658.33,17.93,120628,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Cassava,1993-01-01,1761,75658.33,28.18,120628,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Cassava,1993-01-01,1761,75658.33,20.49,120628,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Cassava,1993-01-01,1761,75658.33,26.89,120628,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Cassava,1993-01-01,1761,75658.33,18.69,120628,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Cassava,1993-01-01,1761,75658.33,26.06,120628,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Cassava,1993-01-01,1761,75658.33,24.65,120628,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Cassava,1993-01-01,1761,75658.33,25.41,120628,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Maize,1993-01-01,1761,75658.33,21.94,25321,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Maize,1993-01-01,1761,75658.33,20.49,25321,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Maize,1993-01-01,1761,75658.33,17.93,25321,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Maize,1993-01-01,1761,75658.33,17.93,25321,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Maize,1993-01-01,1761,75658.33,28.18,25321,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Maize,1993-01-01,1761,75658.33,20.49,25321,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Maize,1993-01-01,1761,75658.33,26.89,25321,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Maize,1993-01-01,1761,75658.33,18.69,25321,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Maize,1993-01-01,1761,75658.33,26.06,25321,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Maize,1993-01-01,1761,75658.33,24.65,25321,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Maize,1993-01-01,1761,75658.33,25.41,25321,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Potatoes,1993-01-01,1761,75658.33,21.94,146090,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Potatoes,1993-01-01,1761,75658.33,20.49,146090,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Potatoes,1993-01-01,1761,75658.33,17.93,146090,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Potatoes,1993-01-01,1761,75658.33,17.93,146090,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Potatoes,1993-01-01,1761,75658.33,28.18,146090,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Potatoes,1993-01-01,1761,75658.33,20.49,146090,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Potatoes,1993-01-01,1761,75658.33,26.89,146090,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Potatoes,1993-01-01,1761,75658.33,18.69,146090,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Potatoes,1993-01-01,1761,75658.33,26.06,146090,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Potatoes,1993-01-01,1761,75658.33,24.65,146090,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Potatoes,1993-01-01,1761,75658.33,25.41,146090,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,"Rice, paddy",1993-01-01,1761,75658.33,21.94,22912,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,"Rice, paddy",1993-01-01,1761,75658.33,20.49,22912,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,"Rice, paddy",1993-01-01,1761,75658.33,17.93,22912,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,"Rice, paddy",1993-01-01,1761,75658.33,17.93,22912,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,"Rice, paddy",1993-01-01,1761,75658.33,28.18,22912,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,"Rice, paddy",1993-01-01,1761,75658.33,20.49,22912,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,"Rice, paddy",1993-01-01,1761,75658.33,26.89,22912,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,"Rice, paddy",1993-01-01,1761,75658.33,18.69,22912,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,"Rice, paddy",1993-01-01,1761,75658.33,26.06,22912,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,"Rice, paddy",1993-01-01,1761,75658.33,24.65,22912,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,"Rice, paddy",1993-01-01,1761,75658.33,25.41,22912,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Sorghum,1993-01-01,1761,75658.33,21.94,20167,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Sorghum,1993-01-01,1761,75658.33,20.49,20167,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Sorghum,1993-01-01,1761,75658.33,17.93,20167,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Sorghum,1993-01-01,1761,75658.33,17.93,20167,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Sorghum,1993-01-01,1761,75658.33,28.18,20167,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Sorghum,1993-01-01,1761,75658.33,20.49,20167,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Sorghum,1993-01-01,1761,75658.33,26.89,20167,BRAZIL,10.2k,2770.0,both,10200.0
BRAZIL,Sorghum,1993-01-01,1761,75658.33,18.69,20167,BRAZIL,10.2k,2770.0,both,10200.0
